"id","url","text","createdAt","author.profilePicture","retweetCount","replyCount","likeCount","quoteCount","viewCount","bookmarkCount","source","lang","isReply","isRetweet","isQuote","isPinned"
"1532757673141100544","https://x.com/ariecahyoa/status/1532757673141100544","(Deep) Ikut sedih banget rasanya ngeliat curhatan teman2 sesama peserta Magang dan Studi Independen Bersertifikat (MSIB) yang mengeluhkan dan menantikan hak uang saku termin ke-2. Dan yang aku rasain sendiri. Namun aku lebih beruntung karena masih di wilayah sendiri. #MSIB https://t.co/3pLJ1rtnpi","Fri Jun 03 16:14:41 +0000 2022","https://pbs.twimg.com/profile_images/1763151768190615552/FtFcZ3xG_normal.jpg","1","1","5","0","0","1","","in","false",,,"false"
"1532547253759463424","https://x.com/kompascom/status/1532547253759463424","Program Magang dan Studi Independen Bersertifikat (MSIB) angkatan 3 resmi dibuka. Mahasiswa D2, D4 dan S1 bisa mendaftar hingga Juli 2022. https://t.co/N6p84PTyOp","Fri Jun 03 02:18:33 +0000 2022","https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_normal.jpg","1","0","2","0","0","0","","in","false",,,"false"
"1532286825032601600","https://x.com/seputarkampus/status/1532286825032601600","Kami akan menyelenggarakan webinar tentang magang dan studi independen bersertifikat, yang merupakan salah satu program yang ditawarkan oleh Kampus Merdeka. Webinar ini bertujuan untuk memberikan pengenalan program MSIB kepada mahasiswa, termasuk gambaran umum,","Thu Jun 02 09:03:42 +0000 2022","https://pbs.twimg.com/profile_images/1275034040542752768/XmoD3UiY_normal.jpg","1","1","2","0","0","0","","in","true",,,"false"
"1532286715380912129","https://x.com/seputarkampus/status/1532286715380912129","[KAMPUS MERDEKA MSIB x IMAGAMA PUBLIC LECTURE 2022: Mengenal Lebih Dekat Magang dan Studi Independen Bersertifikat]

Kampus Merdeka, salah satu program kerja Menteri Pendidikan dan Kebudayaan, https://t.co/hE0x6tpklI","Thu Jun 02 09:03:16 +0000 2022","https://pbs.twimg.com/profile_images/1275034040542752768/XmoD3UiY_normal.jpg","1","1","2","1","0","0","","in","false",,,"false"
"1532275102557302786","https://x.com/jawapos/status/1532275102557302786","Begini Cara Daftar Program Magang dan Studi Independen Bersertifikat https://t.co/0iUNKLWb6z","Thu Jun 02 08:17:07 +0000 2022","https://pbs.twimg.com/profile_images/2038545118295453696/tZwiLpI7_normal.jpg","0","0","0","0","0","0","","in","false",,,"false"
"1525787598966632448","https://x.com/ahmrudii/status/1525787598966632448","Bentar lagi MSIB (Magang dan Studi Independen Bersertifikat) angkatan ketiga dibuka nih. Tahun kemarin sih mulai Juni udah dibuka pendaftarannya. Buat temen-temen yang mau daftar, disini aku sharing pengalamanku, apa aja yang harus disiapin sebelum daftar MSIB    
- a thread https://t.co/imhRT99xgZ","Sun May 15 10:38:06 +0000 2022","https://pbs.twimg.com/profile_images/1969190135951736832/77AcCxRT_normal.jpg","14","1","40","4","0","68","","in","false",,,"false"
"1509197496337453056","https://x.com/RadioElshinta/status/1509197496337453056","Sekretariat Jenderal DPR RI melakukan sosialisasi Program Magang dan Studi Independen Bersertifikat (MSIB) yaitu ""Magang di Rumah Rakyat DPR RI Tahun 2022"" di Universitas Udayana, Bali, Selasa, 29 Maret 2022. 
via @DPR_RI 
https://t.co/Rj22QnidP4","Wed Mar 30 15:54:57 +0000 2022","https://pbs.twimg.com/profile_images/2060183237675417600/83THsfLR_normal.jpg","0","0","0","0","0","0","","in","false",,,"false"
"1509144385891737603","https://x.com/DPR_RI/status/1509144385891737603","Sekretariat Jenderal DPR RI melakukan sosialisasi Program Magang dan Studi Independen Bersertifikat (MSIB) yaitu ""Magang di Rumah Rakyat DPR RI Tahun 2022"" di Universitas Udayana, Bali, Selasa, 29 Maret 2022. 

#SetjenDPR #MagangDiRumahRakyat https://t.co/dRXenDf28E","Wed Mar 30 12:23:54 +0000 2022","https://pbs.twimg.com/profile_images/697316208685613060/pYMcugjT_normal.jpg","0","3","9","0","0","0","","in","false",,,"false"
"1508997400417140747","https://x.com/DPR_RI/status/1508997400417140747","Pusdiklat Sekretariat Jenderal DPR RI melakukan sosialisasi Program Magang dan Studi Independen Bersertifikat (MSIB) yaitu ""Magang di Rumah Rakyat DPR RI Tahun 2022"" di Universitas Mataram, Nusa Tenggara Barat (NTB), Selasa, 29 Maret 2022.  #SetjenDPR #MagangDiRumahRakyat https://t.co/5MS4hlrSso","Wed Mar 30 02:39:50 +0000 2022","https://pbs.twimg.com/profile_images/697316208685613060/pYMcugjT_normal.jpg","0","0","4","0","0","0","","in","false",,,"false"
"1500315833309929474","https://x.com/LPMTEROPONGUMSU/status/1500315833309929474","Fakultas Ekonomi dan Bisnis (FEB) Universitas Muhammadiyah Sumatera Utara (UMSU) menjadi penyumbang peserta terbanyak di Magang dan Studi Independen Bersertifikat (MSIB) pada Batch 2. Sabtu, (05/03/2022). https://t.co/d9TfezZXTb https://t.co/rLhUvtGc93","Sun Mar 06 03:42:23 +0000 2022","https://pbs.twimg.com/profile_images/1861988381888323584/pGo_pKNJ_normal.jpg","0","0","3","0","0","0","","in","false",,,"false"
"1496298800130199554","https://x.com/teknokrat_id/status/1496298800130199554","Halo Generasi Emas Indonesia

Mahasiswa Universitas Teknokrat Indonesia kembali berprestasi di tingkat nasional.

Rexy Fahrezi Mahasiswa S1 Informatika lolos terpilih program Magang dan Studi Independen Bersertifikat (MSIB) dan Jalani  studi independent program Kemendikbudristek. https://t.co/XKuHoLA9fX","Wed Feb 23 01:40:08 +0000 2022","https://pbs.twimg.com/profile_images/1350058063038824449/NOmYYHBx_normal.jpg","0","1","3","0","0","0","","in","false",,,"false"
"1495682457127251968","https://x.com/isbibandung/status/1495682457127251968","Magang dan Studi Independen Bersertifikat (MSIB) dan Kampus Mengajar https://t.co/dbfw8rXKiZ","Mon Feb 21 08:51:00 +0000 2022","https://pbs.twimg.com/profile_images/958560300688707584/e67MOzUE_normal.jpg","0","0","3","0","0","0","","in","false",,,"false"
"1494929745947017216","https://x.com/muhammadiyah/status/1494929745947017216","Sebanyak 11 mahasiswa Institut Teknologi dan Bisnis Ahmad Dahlan (ITB-AD) lolos dalam Program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka tahun 2022 Kemendikbud Ristek.
@itb_ahmaddahlan 

https://t.co/0smBdRdo0j

#Pendidikan #Muhammadiyah #Islam","Sat Feb 19 07:00:00 +0000 2022","https://pbs.twimg.com/profile_images/2013485179625525248/wiFn92aq_normal.jpg","2","0","14","0","0","1","","in","false",,,"false"
"1493501497623322625","https://x.com/teknokrat_id/status/1493501497623322625","Halo Generasi Emas Indonesia ...
Prestasi luar biasa kembali ditorehkan oleh Mahasiswa Universitas Teknokrat Indonesia, sebanyak 34 Mahasiswa Lolos Program Magang dan Studi Independen Bersertifikat (MSIB) yang diselenggarakan oleh Kementerian Pendidikan, Kebudayaan, Riset, https://t.co/w1lPZyQCQQ","Tue Feb 15 08:24:39 +0000 2022","https://pbs.twimg.com/profile_images/1350058063038824449/NOmYYHBx_normal.jpg","2","1","4","0","0","0","","in","false",,,"false"
"1489961130055196679","https://x.com/polinema_campus/status/1489961130055196679","Bagi Mahasiswa Polinema yang akan mengikuti Program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka TA 2021/2022, berikut kami lampirkan tautan formulir pengajuan surat rekomendasi Program MSIB Kampus Merdeka :
https://t.co/UNeiwQerP2

#polinema
#polinemajoss","Sat Feb 05 13:56:30 +0000 2022","https://pbs.twimg.com/profile_images/1628751671420669952/WbdE8w2x_normal.jpg","1","0","4","0","0","1","","in","false",,,"false"
"1489488100694757377","https://x.com/adkestwit_ugm/status/1489488100694757377","1. Pertukaran Mahasiswa Dalam Negeri
2. Pemberdayaan Masyarakat
3. Magang dan Studi Independen Bersertifikat (MSIB)
4. Indonesia International Student Mobility Awards (IISMA)
5. MBKM Bidang Penelitian
6. Kampus Mengajar","Fri Feb 04 06:36:51 +0000 2022","https://pbs.twimg.com/profile_images/1775468505367982080/qxOjVEqF_normal.jpg","0","1","2","0","0","0","","in","true",,,"false"
"1488073400069529601","https://x.com/Kemenag_RI/status/1488073400069529601","Ada 11.073 mahasiswa yang mendaftar Program Magang dan Studi Independen Bersertifikat Kampus Merdeka yg dibuka BPJPH Kemenag RI. Sementara kuotanya hanya 145 untuk 29 bidang keahlian. Ada diantara #SahabatReligi yg ikut mendaftar?
#jaminanprodukhalal

https://t.co/11Nkbyj7EN","Mon Jan 31 08:55:20 +0000 2022","https://pbs.twimg.com/profile_images/1973173565953548292/ltFyAxcY_normal.jpg","2","0","10","0","0","0","","in","false",,,"false"
"1488062325143715842","https://x.com/halalindonesia_/status/1488062325143715842","BPJPH mengandeng Kemendikbud-Ristek membuka Program Magang dan Studi Independen Bersertifikat Kampus Merdeka. Dalam sehari dibukanya pendaftaran, tercatat 11.073 mahasiswa mendaftar utk kuota magang sebanyak 145 untuk 29 bidang keahlian.

https://t.co/4jcoG5j61r","Mon Jan 31 08:11:19 +0000 2022","https://pbs.twimg.com/profile_images/1595991666955280384/CQhWLeLB_normal.jpg","0","1","2","1","0","0","","in","false",,,"false"
"1483715268492754944","https://x.com/kompascom/status/1483715268492754944","Program Magang dan Studi Independen Bersertifikat (MSIB) Batch 2 hingga 21 Januari 2022 https://t.co/osU3IyGSSU","Wed Jan 19 08:17:40 +0000 2022","https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_normal.jpg","0","0","2","0","0","0","","in","false",,,"false"
"1483367885137641478","https://x.com/unpad/status/1483367885137641478","#AgendaUnpad

Pendaftaran Magang dan Studi Independen Bersertifikat diperpanjang hingga 21 Januari 2022

Magang Bersertifikat:
https://t.co/QZBFjvcrrU

Studi Independen Bersertifikat
https://t.co/Jl0LGMdNXz

#MerdekaBelajar
#KampusMerdeka
#Unpad
#UniversitasPadjadjaran https://t.co/Zhjazq519o","Tue Jan 18 09:17:18 +0000 2022","https://pbs.twimg.com/profile_images/1828618254505668608/Ck0Drcnz_normal.png","0","0","1","0","0","1","","in","false",,,"false"
"1481541536839991298","https://x.com/kompascom/status/1481541536839991298","Program Magang dan Studi Independen Bersertifikat tidak hanya dilakukan di industri tetapi juga di lembaga-lembaga, ataupun kementerian-kementerian. https://t.co/RlWpxsS56J","Thu Jan 13 08:20:02 +0000 2022","https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_normal.jpg","0","0","1","0","0","0","","in","false",,,"false"
"1481125544003784704","https://x.com/UB_Official/status/1481125544003784704","Selain MBKM Semeru, ada juga program Magang dan Studi Independen Bersertifikat yang bisa #TemanUB ikuti!

Program ini merupakan salah satu program unggulan Kemdikbud dengan mitra perusahaan di Indonesia. Ada banyak benefit yang bisa #TemanUB dapatkan di MSIB! https://t.co/T9oUeQ4Dwp","Wed Jan 12 04:47:02 +0000 2022","https://pbs.twimg.com/profile_images/1719574248338096128/ZO34x8TI_normal.jpg","0","1","1","0","0","0","","in","true",,,"false"
"1480834629145796608","https://x.com/Kemdiktisaintek/status/1480834629145796608","Nah, mumpung pendaftaran masih dibuka, #InsanDikti bisa segera mendaftar program Magang dan Studi Independen Bersertifikat (MSIB). 

Jadi, bagi #InsanDikti yang belum mendaftar, yuk segera daftar! Kunjungi https://t.co/rTdoyctVrT

#KampusMerdekaIndonesiaJaya #DiktiSIGAPMelayani","Tue Jan 11 09:31:02 +0000 2022","https://pbs.twimg.com/profile_images/2029827458510565376/FIB5Wf_5_normal.jpg","0","3","2","0","0","0","","in","true",,,"false"
"1480573173515141123","https://x.com/isiyk_official/status/1480573173515141123","Program Magang dan Studi Independen Bersertifikat Kampus Merdeka 
Pendaftaran 
Selasa 11 Januari 2022  https://t.co/JR3SrH9E9c
Rabu 12 Januari 2022  https://t.co/LjcgNSau7Q
Kamis 13 Januari 2022  https://t.co/6TeZEt6hTC https://t.co/Pk4MBwBB7z","Mon Jan 10 16:12:06 +0000 2022","https://pbs.twimg.com/profile_images/1054661589628899328/K9g0v3We_normal.jpg","0","0","2","0","0","1","","in","false",,,"false"
"1480545460716642306","https://x.com/11MaretUniv/status/1480545460716642306","Untuk Sobat Semar yang sudah saatnya mengikuti program magang, jangan lupa daftarkan diri kalian dalam Program Magang dan Studi Independen Bersertifikat (MSIB), ya😉

Dapatkan informasi selengkapnya hanya di: https://t.co/iXqbcTEgVw

#uns #universitassebelasmaret https://t.co/wkdncT8uBH","Mon Jan 10 14:21:59 +0000 2022","https://pbs.twimg.com/profile_images/463842400385769472/FmRl23Qx_normal.png","2","0","5","0","0","1","","in","false",,,"false"
"1478974089960189952","https://x.com/mankomunisba_/status/1478974089960189952","[ Info Event ]

Selamat siang warga Mankom!

Diberitahukan kepada warga Mankom bahwa Kampus Merdeka sedang membuka progran magang dan studi independen bersertifikat (MSIB) batch ke-2.

Bagi warga Mankom yang berminat bisa mengikuti sosialisasi MSIB pada:
📆 6-8 Januari 2022 https://t.co/ls8zEklCte","Thu Jan 06 06:17:55 +0000 2022","https://pbs.twimg.com/profile_images/1451530245656301570/1vponCLh_normal.jpg","0","1","0","0","0","0","","in","false",,,"false"
"1476902747026780160","https://x.com/ubbofficial_/status/1476902747026780160","Pendaftaran Program Magang dan Studi Independen Bersertifikat (MSIB) dari Kemdikbud Ristek @kemdikbud.ri diperpanjang sampai tanggal 14 Januari 2022 ya guys... 

So, teman-teman masih punya waktu untuk mendaftar.. Monggo manfaatkan kesempatan ini..😁 https://t.co/1kuaXnLQuZ","Fri Dec 31 13:07:09 +0000 2021","https://pbs.twimg.com/profile_images/1613426052390604800/Ynxnl432_normal.jpg","1","0","3","0","0","0","","in","false",,,"false"
"1475809479614550017","https://x.com/nararkive/status/1475809479614550017","@AleHaidar @peachonthecake @MaysrhSt @flowgurly @Rifxyal @collegemenfess Bantu jawab, MSIB itu program Magang dan Studi Independen Bersertifikat","Tue Dec 28 12:42:53 +0000 2021","https://pbs.twimg.com/profile_images/1969293603982995456/ZhG8qNTm_normal.jpg","0","1","1","0","0","0","","in","true",,,"false"
"1475795822067388419","https://x.com/MasMenteri/status/1475795822067388419","UANG KAMPUS MERDEKA KAPAN CAIRNYA⁉️ 

Ramai soal uang saku program Magang dan Studi Independen Bersertifikat (MSIB) yang disebut masih ada yang belum cair.

Pertama-tama, mimin jelasin dulu nih apa itu program Kampus Merdeka supaya gak pada bingung? https://t.co/iFWtaJUsnE","Tue Dec 28 11:48:37 +0000 2021","https://pbs.twimg.com/profile_images/1524675106844266496/UAAlrgY-_normal.jpg","4","2","11","0","0","6","","in","false",,,"false"
"1475782513205280768","https://x.com/hmja_pnj/status/1475782513205280768","[ Sosialisasi Magang dan Studi Independen Bersertifikat Kampus Merdeka ]

Halo, PNJ-nesia!

Magang dan Studi Independen Bersertifikat (MSIB) merupakan program yang diadakan DIKTI untuk mahasiswa semester 5 (D3) dan semester 7 (D4).  

Untuk mengetahui informasi MSIB lebih https://t.co/wq30TUkYur","Tue Dec 28 10:55:44 +0000 2021","https://pbs.twimg.com/profile_images/556707668216127489/asqIkVHs_normal.jpeg","0","1","1","0","0","1","","in","false",,,"false"
"1473916605214068737","https://x.com/UGMAlumni/status/1473916605214068737","Halo teman-teman Gadjah Mada!

Untuk teman-teman mahasiswa aktif dan belum punya pengetahuan tentang dunia kerja, tenang aja! Saatnya kita ikut berpartisipasi dalam program Magang dan Studi Independen  Bersertifikat Kampus Merdeka. https://t.co/4HB1YQJeWB","Thu Dec 23 07:21:17 +0000 2021","https://pbs.twimg.com/profile_images/819446160909692928/8XaRvtIl_normal.jpg","5","2","26","0","0","6","","in","false",,,"false"
"1472772397296066560","https://x.com/BEMFISIPUB/status/1472772397296066560","Program Magang dan Studi Independen Bersertifikat https://t.co/qvp6h3LZBg","Mon Dec 20 03:34:36 +0000 2021","https://pbs.twimg.com/profile_images/2025388713170403329/rZiLc54S_normal.jpg","0","2","1","0","0","0","","in","false",,,"false"
"1470969944774828033","https://x.com/Kadin_Indonesia/status/1470969944774828033","Sosialisasi Program Magang dan Studi Independen Bersertifikat oleh Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi

Kamis, 16 Desember 2021 
Pukul 13.00-14.00 WIB 

Tempat:
Zoom meeting
Meeting ID: 935 5439 0260
Passcode: MERDEKA https://t.co/DQxcJ7XOrM","Wed Dec 15 04:12:18 +0000 2021","https://pbs.twimg.com/profile_images/1839182546552369154/GL15lker_normal.jpg","0","0","0","0","0","1","","in","false",,,"false"
"1470609218587619330","https://x.com/its_campus/status/1470609218587619330","#ITSUpdate

Halo, Arek-arek ITS!

Pendaftaran Program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka Angkatan 2 telah dibuka!

Dibuka untuk mahasiswa aktif minimal semester 5. https://t.co/oMZ4phXBDa","Tue Dec 14 04:18:54 +0000 2021","https://pbs.twimg.com/profile_images/1371369262795825154/s8oWnJYU_normal.jpg","0","1","0","0","0","0","","in","false",,,"false"
"1469594959913226240","https://x.com/BEMFISIPUNUD/status/1469594959913226240","[INFO PENTING: Program Magang dan Studi Independen Bersertifikat (MSIB)]

Hallo Insan Maroon!! https://t.co/tCv8GlGIt6","Sat Dec 11 09:08:36 +0000 2021","https://pbs.twimg.com/profile_images/1709485722888257536/HW_cXoQz_normal.jpg","0","1","1","0","0","0","","in","false",,,"false"
"1468523673766162432","https://x.com/UGMAlumni/status/1468523673766162432","Teman-teman bisa mendaftar melalui https://t.co/a8MJ5pGtgI dengan periode pendaftaran 7 - 31 Desember 2021.

Yuk segera daftar program Magang dan Studi Independen Bersertifikat Kampus Merdeka guna mempersiapkan SDM unggul untuk Indonesia Maju!","Wed Dec 08 10:11:42 +0000 2021","https://pbs.twimg.com/profile_images/819446160909692928/8XaRvtIl_normal.jpg","0","0","2","0","0","0","","in","true",,,"false"
"1468523670897188864","https://x.com/UGMAlumni/status/1468523670897188864","Halo teman-teman Gadjah Mada!

Untuk teman-teman yang memasuki tahun ketiga kuliah dan belum punya pengetahuan tentang dunia kerja, tenang aja! Saatnya kita ikut berpartisipasi dalam program Magang dan Studi Independen Bersertifikat. https://t.co/ka7Z5lSAPP","Wed Dec 08 10:11:41 +0000 2021","https://pbs.twimg.com/profile_images/819446160909692928/8XaRvtIl_normal.jpg","16","2","145","1","0","40","","in","false",,,"false"
"1468516349114609666","https://x.com/usakti_official/status/1468516349114609666","Kegiatan Magang dan Studi Independen Bersertifikat yg diinisiasi oleh kemendikbud ristek Batch II akan dibuka pendaftaran untuk mahasiswa semester 5 ke atas 

Pendaftaran mulai 7 Desember - 31 Desember 2021 di portal DIKTI
https://t.co/cRz0xz7IR0 https://t.co/vqS47cITYq","Wed Dec 08 09:42:36 +0000 2021","https://pbs.twimg.com/profile_images/1453298314573660167/0an_DeCq_normal.jpg","1","0","2","0","0","0","","in","false",,,"false"
"1465853151588896768","https://x.com/hariankompas/status/1465853151588896768","Pemerintah mengakui, program Magang dan Studi Independen Bersertifikat tahun 2021 masih ada beberapa kendala. Keluhan soal pencairan uang saku hingga kebingungan soal pembiayaan yang ditanggung, mencuat di kalangan peserta. #Dikbud #AdadiKompas

https://t.co/K4WBg5V055","Wed Dec 01 01:20:00 +0000 2021","https://pbs.twimg.com/profile_images/1810124683188350976/RS_tUqhb_normal.jpg","0","0","2","0","0","0","","in","false",,,"false"
"1464927534018007048","https://x.com/icatwps/status/1464927534018007048","*JANGAN KASIH AMPUN…!* Nadiem Makarim: Perguruan Tinggi Tak Izinkan Mahasiswanya Ikut Magang dan Studi Independen Bersertifikat (MSIB) Bakal Diberi Sanksi 

https://t.co/Dl5xHcJXJP","Sun Nov 28 12:01:55 +0000 2021","https://pbs.twimg.com/profile_images/2040393606549413888/GjBIVOoM_normal.jpg","1","0","2","0","0","0","","in","false",,,"false"
"1460568765519720449","https://x.com/Pulpendid/status/1460568765519720449","Peserta program Kampus Merdeka meminta Kemendikbud merealisasikan janjinya untuk memberikan uang saku.

Program yang dimaksud adalah Program Magang dan Studi Independen Bersertifikat (MSIB). https://t.co/pesa6rOtBM","Tue Nov 16 11:21:44 +0000 2021","https://pbs.twimg.com/profile_images/1636609125361614848/hYcNUflh_normal.jpg","0","0","3","0","0","0","","in","false",,,"false"
"1456268934810726407","https://x.com/mediaindonesia/status/1456268934810726407","Terbukti berdasarkan survei yang dihimpun Kemendikbudristek, Program Magang dan Studi Independen Bersertifikat dan Studi (MSIB) yang paling tertinggi diminati para mahasiswa.    https://t.co/DNCEZjj6vl","Thu Nov 04 14:35:44 +0000 2021","https://pbs.twimg.com/profile_images/2013862868442054656/PHgXw1vG_normal.jpg","0","1","0","0","0","0","","in","false",,,"false"
"1454020237204987912","https://x.com/etnomenignotum/status/1454020237204987912","@tubirfess catatan: 

1. kalau ini konteksnya Program Magang dan Studi Independen Bersertifikat (MSIB) terkait uang saku dan biaya hidup selama magang yang subsidi itu Kemdikbud; 

2. kemudian ada yang namanya Mitra Industri dan Dunia Kerja (IDUKA) yang antra lain:","Fri Oct 29 09:40:13 +0000 2021","https://pbs.twimg.com/profile_images/1465699336294047750/rR-Ye6PL_normal.jpg","3","2","23","0","0","6","","in","true",,,"false"
"1452111074447163396","https://x.com/MagangStudi/status/1452111074447163396","Poin penting dari berita tersebut :
“Uang saku bulan Agustus dan September 2021 bagi mahasiswa peserta program Magang dan Studi Independen Bersertifikat sudah mulai cair 21 Oktober 2021 dan akan cair bertahap sampai dengan 27 Oktober 2021,” ujar Paristiyanti.","Sun Oct 24 03:13:53 +0000 2021","https://pbs.twimg.com/profile_images/1467311410635894787/6z0m0BFe_normal.jpg","0","1","3","2","0","0","","in","true",,,"false"
"1451889903856340994","https://x.com/eradotid/status/1451889903856340994","Pencairan uang saku program Magang dan Studi Independen Bersertifikat mulai cair sampai dengan 27 Oktober 2021 https://t.co/PsnByWjGvg","Sat Oct 23 12:35:02 +0000 2021","https://pbs.twimg.com/profile_images/1784392855789907968/g6A_2K69_normal.jpg","1","0","2","0","0","0","","in","false",,,"false"
