"id","url","text","createdAt","author.profilePicture","retweetCount","replyCount","likeCount","quoteCount","viewCount","bookmarkCount","source","lang","isReply","isRetweet","isQuote","isPinned"
"2042762073181237353","https://x.com/mesatu_/status/2042762073181237353","Mubazir kalau pemerintah keluar Rp4 triliun lebih cuma buat anak magang. Mereka itu butuh kerja, bukan bansos selama 6 bulan!

Please jangan salah kaprah. Peserta magang ini fresh graduate yang masih nganggur setelah 1 tahun lulus. Mereka bukan mahasiswa aktif.

Sini gue kasih paham biar lu melek soal magang nasional. Ini program bagus buat memangkas jumlah pengangguran, tapi masih kurang menggigit.

Jangan perlakukan mereka sebagai orang yang lagi “belajar”, treat selayaknya “calon karyawan”. Apalagi, uang saku mereka persis kek gaji orang yang pertama kali kerja alias setara UMP.

Kemnaker seharusnya push program magang ini di sektor swasta. Kudu tegas dan berani juga mengultimatum perusahaan untuk menyerap lulusan magang.

Program magang nasional baru bisa dikatakan berhasil kalau 100 ribu orang lebih itu akhirnya mendapat pekerjaan tetap. Kalau setelah 6 bulan magang balik jadi pengangguran, berarti sia-sia atau gagal total.

Gue harus lebih berisik soal program ini karena dulu dapat pekerjaan pertama berkat magang, mandiri ya bukan yang dari pemerintah. Intinya, industri itu menilai betul bagaimana performa lu selama magang.

Perusahaan swasta juga malas buka rekrutmen karyawan. Mereka lebih senang hire anak magang yang sudah terbukti kerjanya bagus. Range gajinya juga cocok karena masih di kisaran UMP.

Jadi, program magang nasional ini bisa banget link and match ke industri. Beda sama Magang Merdeka atau Magang Berdampak buat mahasiswa yang faktanya tidak terlalu bermanfaat.

Gue kasih contoh riil di industri media. Mereka yang dulu sempat ikut Magang Merdeka gak diterima kerja karena selama proses magang diperlakukan sebagai orang “belajar”.

Swasta gak percaya 100 persen sama skill anak magang yang cuma “belajar”, bukan serius mau kerja di tempat mereka nantinya. Mereka akhirnya diminta magang ulang secara mandiri, baru diangkat kartap.

Kalau pemerintah berpikir tugas mereka selesai setelah peserta dapat tempat magang, itu salah besar. Masalah pengangguran akhirnya gak akan pernah tuntas.

Ayo sama-sama dukung Kemnaker biar lebih serius dan tegas. Lulusan magang nasional harus bisa diserap industri. Anak muda gak boleh dibiarkan jadi pengangguran.","Sat Apr 11 00:30:05 +0000 2026","https://pbs.twimg.com/profile_images/2019360908783575040/V1_kqiBF_normal.jpg","182","11","839","8","48416","130","","in","false",,"true","false"
"2038628084761399567","https://x.com/unicefess/status/2038628084761399567","-ness ada yg ikut magang berdampak internasional? itu gmn ya teknisnya? tengss","Mon Mar 30 14:43:05 +0000 2026","https://pbs.twimg.com/profile_images/1976849511369887744/aegXztt7_normal.jpg","0","0","2","0","1624","4","","in","false",,,"false"
"2036660860605575398","https://x.com/ug_fess/status/2036660860605575398","yuji! Magang berdampak blm ada info lagi ya?","Wed Mar 25 04:26:03 +0000 2026","https://pbs.twimg.com/profile_images/2002264082255347712/crvr9urC_normal.jpg","0","0","6","0","1332","1","","in","false",,,"false"
"2029487966284857470","https://x.com/ug_fess/status/2029487966284857470","yuji! guys mau nanya di gundar magang berdampak udah mulai dibuka blm ya? soalnya tahun lalu katanya min. smtr 6 baru boleh magang","Thu Mar 05 09:23:31 +0000 2026","https://pbs.twimg.com/profile_images/2002264082255347712/crvr9urC_normal.jpg","0","0","6","0","1199","3","","in","false",,,"false"
"2026849301792698494","https://x.com/BPPMHKP_PRAYA/status/2026849301792698494","Hai #SahabatBahari Pada hari Rabu, 18 Februari 2026, Badan Mutu KKP Palangkaraya telah melaksanakan serah terima mahasiswa program Magang Berdampak Kampus Merdeka (MBKM) asal Universitas Palangkaraya. https://t.co/foHWxJgKes","Thu Feb 26 02:38:25 +0000 2026","https://pbs.twimg.com/profile_images/2067343435686875136/9mvcxc9x_normal.jpg","0","2","2","0","272","0","","in","false",,,"false"
"2021271738328199538","https://x.com/ug_fess/status/2021271738328199538","yuji! anak psi mau nanya dong buat daftar magang berdampak gimana cara nya","Tue Feb 10 17:15:10 +0000 2026","https://pbs.twimg.com/profile_images/2002264082255347712/crvr9urC_normal.jpg","0","0","7","0","1203","3","","in","false",,,"false"
"2018610911804899772","https://x.com/inibibollss/status/2018610911804899772","Yang kepo soal GenBI, magan BUMN, magang berdampak, novoclub by paragon, boleh kalii mampir sini https://t.co/sUNUb55KYa 🤗💙","Tue Feb 03 09:02:00 +0000 2026","https://pbs.twimg.com/profile_images/1778864613263912963/oev9rnG-_normal.jpg","0","0","9","0","1678","10","","in","false",,"true","false"
"2018092969212194890","https://x.com/xyzfnt3/status/2018092969212194890","@yunesafess Blum waktunya gausa mikir sampe kesana, magang berdampak jg blm tentu masih ada","Sun Feb 01 22:43:52 +0000 2026","https://pbs.twimg.com/profile_images/1837315414369652740/hKzQ249f_normal.jpg","0","0","1","0","358","0","","in","true",,,"false"
"2016997669009539489","https://x.com/onnowpurbo/status/2016997669009539489","MoU ITTS x SMK Bina Putra Mandiri

ITTS dan SMK Bina Putra Mandiri sepakat jalin MoU yang akan  diresmikan di Ruang Rektor pada 29 Januari 2026. Kerja sama ini perkuat  pendidikan TI, siapkan SDM unggul, &amp; dukung Magang Berdampak. 
https://t.co/2o8yJCWuzQ","Thu Jan 29 22:11:32 +0000 2026","https://pbs.twimg.com/profile_images/1963010193303994372/hxLty4Be_normal.jpg","0","0","2","0","731","0","","in","false",,,"false"
"2016150264693326013","https://x.com/raindezvuos/status/2016150264693326013","rakyat ga butuh gituan pak.... we need MAGANG BERDAMPAK back","Tue Jan 27 14:04:16 +0000 2026","https://pbs.twimg.com/profile_images/1983913380206501888/6YpxghAp_normal.jpg","0","0","3","0","269","0","","in","false",,"true","false"
"2015639854009274511","https://x.com/unsoedmfs/status/2015639854009274511","Jends! sender smt 6, saran dong baiknya ikut magang berdampak atau kuliah aja","Mon Jan 26 04:16:04 +0000 2026","https://pbs.twimg.com/profile_images/1964697244520816640/PDwM3vFp_normal.jpg","0","2","32","0","6376","11","","in","false",,,"false"
"2015435416896143699","https://x.com/yunesafess/status/2015435416896143699","rek! magang berdampak untuk semester 5 nanti itu bisa konversi 20 sks kah?","Sun Jan 25 14:43:43 +0000 2026","https://pbs.twimg.com/profile_images/1982085720656220161/EBBtga6j_normal.jpg","2","2","4","0","2361","3","","in","false",,,"false"
"2014023734403944705","https://x.com/inibibollss/status/2014023734403944705","BENEFIT #3: CV BERGENGSI + CREDIBILITY

Banyak yg tanya: ""Beneran ngebantu karier?"" Jujur, kalo ga ikut Novo, aku ga bakal punya mental sbg mahasiswa u/:
1. Magang Berdampak di Elzatta
2. Magang mandiri di Rumah BUMN
3. Lolos GenBI

Novo beneran bikin poin plus bgt.
It matters.","Wed Jan 21 17:14:11 +0000 2026","https://pbs.twimg.com/profile_images/1778864613263912963/oev9rnG-_normal.jpg","2","4","92","0","16389","18","","in","true",,,"false"
"2012272781032055062","https://x.com/mgnificmrna/status/2012272781032055062","@yubifess magang berdampak gaperlu PKL, IPK 4, paid kalopun unpaid bisa ngurangi banyak biaya krn pasti ada fasilitas tambahan buat nahan pengeluaran, gada tugas laprak dll, IPK positif full A (4.0)","Fri Jan 16 21:16:31 +0000 2026","https://pbs.twimg.com/profile_images/2049252873155084288/mDCUoYnJ_normal.jpg","1","0","4","0","111","0","","in","true",,,"false"
"2012129234689700326","https://x.com/yorura1/status/2012129234689700326","@yubifess Magang berdampak auto A semua ip semester 4.0 buat perbaikan ipk😄","Fri Jan 16 11:46:07 +0000 2026","https://pbs.twimg.com/profile_images/1288575120752009216/IQ263FkG_normal.jpg","1","5","31","2","6181","3","","in","true",,,"false"
"2012118464165806406","https://x.com/imainsurgent/status/2012118464165806406","@yubifess magang berdampak km bisa kabur dr rutinitas kuliah yg cuma nugas-laprak-uts-uas, kalo reguler biasanya magang di liburan semester.

minusnya, kalo magang 20 sksnya unpaid yaaa modal sendiri tp ada juga kok yg paid. kalo reguler udh pasti unpaid, tapi ga begitu banyak pengeluaran","Fri Jan 16 11:03:19 +0000 2026","https://pbs.twimg.com/profile_images/1889338497456353280/gwDzdJJN_normal.jpg","1","0","58","0","4588","3","","in","true",,,"false"
"2011776364475756612","https://x.com/Ndons_Back/status/2011776364475756612","Presiden Prabowo Subianto konsisten memperjuangkan masa depan anak-anak Indonesia, sejak kampanye hingga menjabat. Komitmennya terwujud dalam Program Sekolah Rakyat, yang membangun sekolah berasrama untuk anak kurang mampu di 34 provinsi sejak 2026, dengan target 100 sekolah per tahun. Ia sering menekankan perubahan nasib anak bangsa, seperti saat meninjau sekolah di Banjarbaru, memotivasi siswa sebagai generasi emas.

Program Makan Bergizi Gratis mendukung nutrisi optimal, sementara inisiatif lain seperti Magang Berdampak dan Hilirisasi memperkuat pemberdayaan keluarga. Prabowo kerap kunjungi sekolah, apresiasi guru, dan tekankan perjuangan ini sebagai sisa hidupnya untuk Indonesia Emas 2045.","Thu Jan 15 12:23:56 +0000 2026","https://pbs.twimg.com/profile_images/2039359917484802048/LbYbuGW0_normal.jpg","8","2","8","0","715","0","","in","false",,,"false"
"2011361429627019613","https://x.com/unicefess/status/2011361429627019613","-ness anak Fh ada yg ikut magang berdampak intern/konversi buat smt depan, mau tanya2 dongg","Wed Jan 14 08:55:08 +0000 2026","https://pbs.twimg.com/profile_images/1976849511369887744/aegXztt7_normal.jpg","0","1","3","0","2139","2","","in","false",,,"false"
"2010627771366830557","https://x.com/evisserpeddexim/status/2010627771366830557","siapa ikut magang berdampak","Mon Jan 12 08:19:51 +0000 2026","https://pbs.twimg.com/profile_images/2063960289998258177/tTfO_tSj_normal.jpg","0","5","1","0","926","1","","in","false",,,"false"
"2009911486420758888","https://x.com/ug_fess/status/2009911486420758888","yuji! guys ada yg tau magang berdampak daftar di mana? sama kl ngurus di gundar tuh gmn yaa","Sat Jan 10 08:53:35 +0000 2026","https://pbs.twimg.com/profile_images/2002264082255347712/crvr9urC_normal.jpg","0","0","10","0","1707","3","","in","false",,,"false"
"2009871243210830187","https://x.com/hidadiloveu/status/2009871243210830187","MBKM N MAGANG BERDAMPAK GIMANA KABARNYA COKK","Sat Jan 10 06:13:40 +0000 2026","https://pbs.twimg.com/profile_images/2038995789842956288/_8-DOvkO_normal.jpg","0","1","2","0","446","0","","in","false",,,"false"
"2007203317546651856","https://x.com/oneokrockc/status/2007203317546651856","ini magang berdampak ga ada info samsek kh","Fri Jan 02 21:32:17 +0000 2026","https://pbs.twimg.com/profile_images/2043891324890558466/WPDsSJpy_normal.jpg","0","2","4","0","558","2","","in","false",,,"false"
"2006946795927081181","https://x.com/ug_fess/status/2006946795927081181","yuji! Hi, ada yang pernah ikut magang berdampak ngga?? Terutama jurusan sistem informasi","Fri Jan 02 04:32:58 +0000 2026","https://pbs.twimg.com/profile_images/2002264082255347712/crvr9urC_normal.jpg","1","3","2","0","1692","4","","in","false",,,"false"
"2005273580477743326","https://x.com/yupieyipi/status/2005273580477743326","kkn cuma spent 12k buat beli nametag, terus keterima magang berdampak, trs ikut project dosen fully funded yeay Allah membersamai dan mempermudah jalan gue yg mesti cari duit sendiri ini🥹🥹🥹💗💗💗","Sun Dec 28 13:44:12 +0000 2025","https://pbs.twimg.com/profile_images/2057477579779846145/9AKvDOTQ_normal.jpg","0","1","4","0","398","1","","in","false",,"true","false"
"2003857009649541538","https://x.com/unsoedmfs/status/2003857009649541538","💛 kakak kakak fh, mending ikut magang berdampak atau ambil plkh full yaa. please yay or nay ikut magang berdampak di semester 6 nanti?","Wed Dec 24 15:55:15 +0000 2025","https://pbs.twimg.com/profile_images/1964697244520816640/PDwM3vFp_normal.jpg","0","1","0","0","1985","1","","in","false",,,"false"
"2003661831307690156","https://x.com/pastisucksess/status/2003661831307690156","kenapa malah berekspektasi kalo mini projekku bisa mengubah dunia sihhhh njirrrr. aku aja angkatan pertama yang ngelakuin magang berdampak ini. namanya aja MINI PROJEK, ya berarti mini 😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔","Wed Dec 24 02:59:41 +0000 2025","https://pbs.twimg.com/profile_images/2068346717037379584/OLk0LoM4_normal.jpg","0","0","3","0","98","0","","in","false",,,"false"
"2003374124974887126","https://x.com/ug_fess/status/2003374124974887126","yuji! Gaisss mau nanya dong magang berdampak ituu buka pendaftaran nya kapan yaaa??","Tue Dec 23 07:56:26 +0000 2025","https://pbs.twimg.com/profile_images/2002264082255347712/crvr9urC_normal.jpg","1","0","5","0","1675","5","","in","false",,,"false"
"2003307578747683249","https://x.com/onnowpurbo/status/2003307578747683249","Rapat Rutin Mingguan

Rapat Prodi Teknologi Informasi ITTS  pada 17 Des 2025 agenda. Dari pelaporan  mahasiswa baru, pembinaan akademik, optimalisasi lab  (Pemrograman, Arsitektur &amp; JarKom, Multimedia), persiapan Magang Berdampak dan sertifikasi BNSP. 

https://t.co/lJVSx7brWU","Tue Dec 23 03:32:01 +0000 2025","https://pbs.twimg.com/profile_images/1963010193303994372/hxLty4Be_normal.jpg","1","0","5","0","1136","0","","in","false",,,"false"
"2002251375858888913","https://x.com/spartlaxzx/status/2002251375858888913","@morecaffeins @tanyarlfes fyi yg magang berdampak 2,8 per bulan. hitungannya per 2 bulan sama 3 bulan terakhir (total 5 bulan)","Sat Dec 20 05:35:02 +0000 2025","https://pbs.twimg.com/profile_images/1921928240597487616/kV4o6jrP_normal.jpg","0","0","15","1","1625","0","","in","true",,,"false"
"2002222465334862053","https://x.com/tanyarlfes/status/2002222465334862053","💚 akhirnya sender menamatkan magang berdampak guys, bbh termin 1 dan 2 juga udah cair semuaa 🙌✨
https://t.co/A3bKyaCayu https://t.co/sXcxZR1gQ2","Sat Dec 20 03:40:09 +0000 2025","https://pbs.twimg.com/profile_images/1610613801526890500/aBOa83uV_normal.jpg","57","91","2140","51","136542","340","","in","false",,"true","false"
"1998455550330466790","https://x.com/UNY_Base/status/1998455550330466790","UNY...
Mau tanya ke kating atau angkatan 22 ke atas dong. Ada ga yg ikut mbkm/magang berdampak buat konversi mata kuliah tapi ga lolos? Trs dari prodi ada solusi ga ya?
Terima kasih sebelumnya kaka kakak🙏","Tue Dec 09 18:11:47 +0000 2025","https://pbs.twimg.com/profile_images/1905995104445505536/Gd1rMZ2Y_normal.jpg","0","1","4","0","3039","2","","in","false",,,"false"
"1998248617514328189","https://x.com/kpuwajokab/status/1998248617514328189","#TemanPemilih, Komisi Pemilihan Umum Kabupaten Wajo menerima secara resmi Mahasiswa program ""Magang Berdampak"" Institut Ilmu Hukum dan Ekonomi Lamaddukelleng, di Aula KPU Wajo Lt. 2, Senin (8/12).

#KPUMelayani
#KPUWajokab https://t.co/0b6dpqYnak","Tue Dec 09 04:29:30 +0000 2025","https://pbs.twimg.com/profile_images/1666695779648692225/wxpJpPst_normal.jpg","0","0","2","0","158","0","","in","false",,,"false"
"1997162022799053308","https://x.com/unsoedmfs/status/1997162022799053308","Jends magang berdampak ada gak yaa smt besok? buat yang udah magang mandiri kalian biasa carinya dimana, sender blm dapet tempat magang:(","Sat Dec 06 04:31:46 +0000 2025","https://pbs.twimg.com/profile_images/1964697244520816640/PDwM3vFp_normal.jpg","0","1","6","0","2384","3","","in","false",,,"false"
"1996778102471713191","https://x.com/jasmiceng/status/1996778102471713191","buat yg mau daftar magang berdampak tahun depan pikir pikir lagi deh😮‍💨 dengan pencairan bbh yang selalu telat ini sangat merugikan mahasiswa loh. pencairan di termin 1 uda sangat telat dan mahasiswa udah nyampein kritik saran tapi tetap gada yg berubah di termin 2, gada evaluasi","Fri Dec 05 03:06:12 +0000 2025","https://pbs.twimg.com/profile_images/1730599123060195328/bRQ_7Nd8_normal.jpg","4","3","19","2","1036","2","","in","false",,,"false"
"1993677419467686088","https://x.com/UNDIP_FESS/status/1993677419467686088","undip! masih pada inget ga sihh mentoring yang bikin gw lolos magang berdampak kemarin?? mereka juga ada WORKSHOPNYA GUYSSS, buat yang belum kepilih di mentoring, bole bgt daftar workshop, GRATIS, SLOT UNLIMITED!! buruann daftar https://t.co/R28twiEb92","Wed Nov 26 13:45:12 +0000 2025","https://pbs.twimg.com/profile_images/1965052569740595200/lw-3OQWX_normal.jpg","2","1","6","0","1793","1","","in","false",,,"false"
"1991794795065541003","https://x.com/UNY_Base/status/1991794795065541003","Uny... Haii kakak2 akt 22 uny ke atas, adakah yg pernah ikut magang mandiri atau magang berdampak??? Please aku mau tanya2 🥺🥺🥺🥺","Fri Nov 21 09:04:19 +0000 2025","https://pbs.twimg.com/profile_images/1905995104445505536/Gd1rMZ2Y_normal.jpg","0","3","6","0","3690","7","","in","false",,,"false"
"1984939323750248860","https://x.com/UNDIP_FESS/status/1984939323750248860","SUMPAH GA SI MENTORING GW TAHUN LALU BUKA LG undip! tahun lalu tuh gw ikut ini terus skrng lolos magang berdampak.... soalnya mentornya dari perusahaan ternama, GRATIS LAGI, trs tahun ini ada company visit gilaakk, kata gw kalian langsung aja daftar dah https://t.co/LtZiyow2vT","Sun Nov 02 11:03:07 +0000 2025","https://pbs.twimg.com/profile_images/1965052569740595200/lw-3OQWX_normal.jpg","5","9","30","0","3506","23","","in","false",,,"false"
"1981563826601677105","https://x.com/PaluBapas17139/status/1981563826601677105","Perkuat Kolaborasi, Bapas Kelas I Palu Terima Kunjungan Monitoring dan Evaluasi Program Magang Berdampak

#SetahunBerdampak
#BapasPaluBerdampak
#DitjenpasSultengBerdampak
#MagangBerdampakFakum
#UniversitasTadulako https://t.co/aNExuw7Be1","Fri Oct 24 03:30:06 +0000 2025","https://pbs.twimg.com/profile_images/1981564810216022016/vg-TSzbT_normal.jpg","2","0","2","0","220","0","","in","false",,,"false"
"1980480324401524976","https://x.com/kemendespdt/status/1980480324401524976","Lewat program unggulan seperti Makan Bergizi Gratis, Sekolah Rakyat, Magang Berdampak, Hilirisasi, Cetak Sawah, Koperasi Desa/Kelurahan Merah Putih, sampai Cek Kesehatan Gratis.","Tue Oct 21 03:44:39 +0000 2025","https://pbs.twimg.com/profile_images/1874716685783154688/DthEZhgL_normal.jpg","6","1","9","0","1051","0","","in","true",,,"false"
"1980309908169080852","https://x.com/bankbsi_id/status/1980309908169080852","Assalamu'alaikum, Sahabat Syariah! 

PT Bank Syariah Indonesia Tbk (BSI) menyampaikan apresiasi dan dukungan penuh kepada pemerintahan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka dalam mewujudkan visi besar Indonesia Emas 2045.

Melalui berbagai program nyata seperti Makan Bergizi Gratis, Sekolah Rakyat, Magang Berdampak, Hilirisasi, Cetak Sawah, Koperasi Desa/Kelurahan Merah Putih, hingga Cek Kesehatan Gratis, pemerintah terus menghadirkan langkah konkret bagi kemajuan anak-anak bangsa.

BSI akan senantiasa berkomitmen mendukung upaya pemerintah dalam membangun generasi unggul yang sehat, cerdas, dan berdaya saing menuju Indonesia Emas 2045. 🇮🇩✨

#BankSyariahIndonesia
#BeyondSyariahBanking","Mon Oct 20 16:27:29 +0000 2025","https://pbs.twimg.com/profile_images/1500664477574139909/46FdlkQm_normal.jpg","2","4","14","0","2587","0","","in","false",,,"false"
"1980254753998492129","https://x.com/Puspen_TNI/status/1980254753998492129","Dari anak-anak Generasi Emas 2045, terucap rasa terima kasih kepada Presiden Prabowo Subianto @prabowo bersama Wakil Presiden Gibran Rakabuming @gibran_tweet atas dedikasi dan kontribusi nyata dalam membangun masa depan bangsa.

Bekerja, melalui program seperti Makan Bergizi Gratis, Sekolah Rakyat, Magang Berdampak, Hilirisasi, Koperasi Merah Putih, hingga Cek Kesehatan Gratis yang menumbuhkan harapan bagi anak-anak Indonesia untuk tumbuh sehat dan berdaya.

Bergerak, seluruh elemen bangsa bersatu memperkuat negeri, termasuk dalam menjaga pertahanan. Di bawah kepemimpinan Menteri Pertahanan Sjafrie Sjamsoeddin @sjafriesjams, langkah strategis terus dilakukan untuk menjaga kedamaian dan melindungi masa depan generasi penerus.

Berdampak, karena setiap langkah hari ini adalah wujud kasih dan tanggung jawab generasi kini bagi generasi esok. Agar anak-anak Indonesia tumbuh dalam kedamaian dan bangga menjadi bagian dari negeri yang kuat dan berdaulat.

Setahun Bekerja, Bergerak - Berdampak 

#tniprima
#setahunberdampak","Mon Oct 20 12:48:19 +0000 2025","https://pbs.twimg.com/profile_images/1990276339665174528/3HOCivCV_normal.jpg","7","3","32","2","2666","1","","in","false",,,"false"
"1980203224390045884","https://x.com/OfficialBIN_RI/status/1980203224390045884","Terima kasih Presiden Prabowo atas program unggulan Makan Bergizi Gratis, Sekolah Rakyat, Magang Berdampak, Hilirisasi, Koperasi Desa Merah Putih, dan Cek Kesehatan Gratis. Langkah nyata buka peluang generasi muda sehat, cerdas, dan berdaya saing.

#BadanKomunikasiPemerintah https://t.co/j7yX6bsp9K","Mon Oct 20 09:23:33 +0000 2025","https://pbs.twimg.com/profile_images/1971090481196277761/E4ZWxq0m_normal.jpg","2","1","4","0","783","0","","in","false",,,"false"
